Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition
6313,49,Female,27,Technology,8585,Good,High,Average,0,No,30,Associate Degree,Married,0,Mid,Medium,90,No,No,No,Poor,High
1058,27,Male,11,Technology,11425,Good,High,Average,1,No,57,Associate Degree,Divorced,5,Entry,Medium,70,No,No,No,Fair,Medium
21057,59,Male,1,Finance,12304,Fair,High,Average,2,No,77,Associate Degree,Single,1,Mid,Small,2,No,No,No,Excellent,Low
4403,29,Male,14,Finance,10362,Good,High,Average,0,No,98,Bachelor’s Degree,Married,1,Mid,Small,20,No,No,No,Good,Medium
53972,57,Male,12,Healthcare,9992,Fair,High,High,0,Yes,87,Associate Degree,Married,2,Mid,Medium,13,No,No,No,Poor,Low
49874,30,Male,21,Education,3643,Fair,High,Average,0,No,89,Bachelor’s Degree,Married,0,Mid,Small,79,No,No,No,Poor,High
61618,36,Female,19,Finance,10249,Good,Medium,Average,0,Yes,61,PhD,Single,4,Entry,Large,49,No,No,No,Fair,Medium
45173,43,Male,21,Healthcare,8039,Good,Medium,Average,2,Yes,87,Associate Degree,Married,1,Entry,Medium,92,No,No,No,Good,Medium
53592,46,Male,22,Media,5930,Good,Very High,Average,0,Yes,10,Bachelor’s Degree,Divorced,1,Senior,Small,95,No,No,No,Excellent,Medium
48800,22,Female,4,Technology,4603,Good,High,Average,0,No,41,Associate Degree,Married,0,Entry,Medium,22,No,No,No,Good,Medium
66967,34,Male,20,Finance,8931,Fair,Medium,Below Average,1,No,16,Bachelor’s Degree,Single,4,Senior,Small,69,No,No,No,Poor,Medium
52822,27,Male,4,Education,4431,Poor,High,Average,0,No,93,Master’s Degree,Married,5,Entry,Small,67,Yes,No,No,Fair,Medium
28242,27,Male,9,Media,5664,Good,Low,High,2,Yes,21,PhD,Married,0,Mid,Small,27,Yes,No,No,Good,Low
26165,37,Female,17,Media,6518,Good,Medium,Average,1,Yes,85,Master’s Degree,Divorced,2,Mid,Small,65,No,No,No,Good,Low
9142,48,Female,19,Technology,7581,Fair,Very High,High,0,Yes,17,High School,Married,2,Senior,Medium,41,No,No,No,Good,High
41593,46,Male,38,Technology,6806,Good,Very High,Average,2,No,32,High School,Married,3,Entry,Large,65,Yes,No,No,Good,Low
1499,35,Male,3,Education,3833,Good,High,Average,2,No,1,Associate Degree,Married,2,Senior,Medium,24,No,No,No,Fair,Low
73785,21,Female,7,Education,3506,Good,Medium,Average,0,No,30,High School,Married,3,Entry,Small,19,No,No,No,Fair,Low
24524,38,Male,29,Healthcare,8913,Good,Very High,High,2,No,39,Bachelor’s Degree,Divorced,2,Entry,Medium,33,No,No,No,Good,High
64454,37,Male,16,Technology,8108,Fair,High,Average,2,No,85,High School,Single,3,Mid,Medium,86,No,No,No,Fair,High
44317,28,Female,17,Healthcare,6997,Fair,Medium,Average,0,Yes,26,PhD,Single,1,Senior,Medium,71,No,No,No,Poor,Low
29013,38,Female,14,Finance,11411,Excellent,Medium,Average,0,No,8,Associate Degree,Single,1,Mid,Medium,92,No,No,No,Good,Low
30296,27,Female,19,Healthcare,8037,Good,Very High,Low,0,No,25,Bachelor’s Degree,Married,0,Mid,Medium,81,No,No,No,Excellent,Low
5796,38,Female,10,Media,6533,Good,High,High,2,Yes,40,High School,Married,0,Mid,Large,16,Yes,No,No,Poor,Low
59816,58,Male,25,Technology,11103,Fair,Medium,Average,0,Yes,34,Bachelor’s Degree,Single,2,Entry,Medium,42,No,No,No,Good,High
55770,18,Female,4,Technology,10502,Poor,Medium,Average,3,No,12,Bachelor’s Degree,Single,1,Entry,Small,72,No,No,Yes,Good,Medium
58881,42,Female,15,Technology,6651,Excellent,Very High,Average,0,Yes,67,High School,Married,0,Mid,Large,85,No,No,Yes,Good,Low
14883,25,Female,10,Education,4455,Good,High,High,0,No,36,Bachelor’s Degree,Single,0,Entry,Medium,62,No,No,No,Good,Medium
67421,23,Male,2,Finance,7717,Good,Very High,Average,0,No,70,Associate Degree,Married,3,Mid,Small,29,No,No,No,Good,Medium
58794,50,Male,24,Technology,6808,Fair,Medium,Average,2,No,34,High School,Divorced,0,Mid,Large,58,Yes,No,No,Poor,Medium
32033,42,Female,17,Education,4659,Poor,High,Average,2,Yes,43,Bachelor’s Degree,Married,2,Entry,Medium,21,No,No,No,Good,Medium
65380,36,Female,4,Technology,11841,Good,Low,Below Average,0,Yes,68,Associate Degree,Single,1,Entry,Medium,5,No,No,No,Poor,High
9247,33,Male,10,Healthcare,10588,Fair,High,Low,2,No,2,Bachelor’s Degree,Divorced,3,Senior,Medium,54,No,No,No,Good,Very High
17955,26,Male,6,Finance,9129,Fair,Medium,Average,0,No,2,Bachelor’s Degree,Divorced,0,Entry,Medium,74,No,No,No,Poor,Low
30960,55,Male,43,Technology,9354,Good,Very High,Average,0,No,53,Master’s Degree,Single,1,Mid,Large,106,Yes,No,No,Poor,Medium
42048,34,Female,12,Healthcare,8450,Excellent,Medium,Average,1,No,24,Bachelor’s Degree,Single,3,Senior,Small,25,No,No,No,Good,High
2500,30,Female,1,Media,6509,Excellent,Medium,Average,0,No,78,High School,Married,2,Mid,Small,21,No,No,No,Fair,Low
43144,20,Female,7,Technology,9483,Good,High,High,0,No,90,Associate Degree,Divorced,2,Entry,Large,73,Yes,No,No,Good,Low
5993,27,Male,14,Media,6773,Good,High,Average,0,No,21,Bachelor’s Degree,Divorced,1,Entry,Small,19,Yes,No,Yes,Fair,Medium
66051,40,Female,9,Technology,10062,Poor,High,Average,1,No,83,High School,Married,1,Mid,Medium,38,Yes,No,No,Poor,Medium
20413,35,Female,20,Education,3732,Good,Very High,Average,2,No,20,Bachelor’s Degree,Married,2,Senior,Medium,97,No,Yes,No,Good,Medium
44994,29,Male,5,Technology,12806,Fair,High,Average,1,Yes,88,Master’s Degree,Married,2,Mid,Medium,74,No,No,No,Good,Medium
40491,34,Male,17,Technology,10706,Poor,Low,Average,0,Yes,73,Master’s Degree,Married,1,Mid,Small,93,No,No,No,Good,Medium
12312,38,Female,10,Media,5508,Good,Very High,High,2,No,71,Master’s Degree,Single,3,Entry,Small,61,No,No,No,Fair,Low
52754,44,Male,32,Healthcare,6503,Good,High,Average,0,No,71,Bachelor’s Degree,Single,4,Entry,Medium,66,No,No,No,Poor,Low
60616,45,Female,31,Technology,9574,Poor,Medium,Average,0,No,40,Associate Degree,Married,2,Senior,Medium,93,No,No,No,Poor,Low
22782,44,Male,10,Technology,9257,Good,High,Average,0,No,73,Master’s Degree,Married,1,Senior,Medium,19,No,No,No,Poor,Low
66881,25,Female,16,Education,5093,Good,High,Average,1,No,56,High School,Single,4,Mid,Medium,24,No,No,No,Good,Low
18489,19,Male,1,Media,6390,Fair,Very High,Average,0,Yes,71,High School,Single,0,Senior,Medium,62,No,No,No,Excellent,Medium
63985,36,Female,28,Finance,11438,Good,Medium,Low,0,No,20,Associate Degree,Single,5,Entry,Large,97,No,No,No,Good,High
28137,22,Male,4,Healthcare,6644,Excellent,Medium,Average,1,Yes,71,Associate Degree,Married,2,Entry,Large,27,No,No,No,Good,Medium
69438,48,Male,40,Finance,9069,Good,Low,High,0,No,10,Associate Degree,Married,3,Mid,Medium,81,No,No,No,Poor,High
48519,35,Female,17,Education,3268,Good,High,Average,1,No,68,High School,Married,3,Mid,Medium,84,Yes,No,No,Good,Low
67546,41,Male,10,Technology,9054,Fair,Very High,Average,1,No,21,Bachelor’s Degree,Married,0,Entry,Small,21,No,No,No,Fair,Medium
44246,38,Male,17,Media,5995,Good,High,Average,0,No,34,High School,Married,2,Mid,Medium,75,No,No,No,Excellent,High
69842,18,Female,4,Healthcare,6820,Fair,High,Average,2,No,82,Master’s Degree,Married,4,Entry,Medium,69,No,No,No,Good,Medium
20217,30,Male,15,Finance,6201,Good,High,Average,0,No,48,Master’s Degree,Single,0,Senior,Large,63,No,No,No,Good,Medium
72053,44,Male,7,Education,3489,Excellent,High,Average,1,No,44,Bachelor’s Degree,Married,0,Mid,Medium,54,No,No,No,Excellent,Low
53255,53,Female,41,Education,5230,Good,Very High,Average,0,No,14,Bachelor’s Degree,Divorced,0,Mid,Medium,63,No,No,Yes,Good,Medium
14604,27,Female,11,Finance,9041,Good,High,Average,0,Yes,77,High School,Divorced,5,Mid,Medium,42,No,No,No,Good,Low
47451,27,Female,4,Technology,9472,Fair,Low,Average,2,No,38,Bachelor’s Degree,Married,1,Mid,Small,39,No,No,Yes,Good,Very High
55744,54,Male,24,Healthcare,7988,Good,Low,High,0,No,62,High School,Divorced,0,Mid,Large,92,No,No,No,Fair,Very High
16223,51,Female,28,Technology,8259,Good,High,Average,3,No,23,Master’s Degree,Married,0,Mid,Small,60,No,No,No,Good,Medium
53983,42,Female,33,Finance,8462,Excellent,High,High,0,Yes,57,Bachelor’s Degree,Single,0,Entry,Large,62,No,No,No,Good,Low
4432,29,Female,18,Healthcare,7737,Poor,High,High,2,Yes,4,Associate Degree,Married,4,Senior,Medium,44,Yes,No,No,Good,High
48646,19,Male,4,Media,6110,Excellent,Low,Average,0,Yes,33,High School,Married,4,Entry,Medium,48,No,No,No,Poor,Medium
61281,23,Male,2,Technology,8290,Excellent,Very High,Below Average,0,Yes,90,Bachelor’s Degree,Married,0,Entry,Medium,68,No,No,No,Good,Medium
25798,47,Female,18,Healthcare,6782,Good,Medium,Average,0,No,94,Master’s Degree,Single,4,Entry,Small,76,No,No,No,Good,Medium
39364,53,Female,43,Finance,7920,Excellent,High,Below Average,0,Yes,82,Associate Degree,Married,1,Entry,Large,45,No,Yes,No,Poor,Low
36890,21,Male,12,Media,5924,Excellent,High,Average,0,Yes,88,Bachelor’s Degree,Married,0,Entry,Medium,85,No,No,No,Good,High
62106,20,Female,1,Media,5053,Fair,Medium,Average,0,No,95,Associate Degree,Married,3,Mid,Small,54,No,No,No,Good,Medium
14580,29,Male,19,Education,5525,Good,Very High,Low,3,No,51,High School,Single,5,Mid,Medium,29,No,No,No,Fair,High
28581,18,Male,8,Media,6172,Good,Medium,Average,1,No,58,High School,Single,1,Entry,Large,45,No,No,No,Good,Very High
6546,36,Male,22,Technology,7123,Fair,High,Average,2,Yes,82,High School,Married,4,Senior,Large,64,No,No,No,Good,Medium
28154,37,Female,9,Finance,6222,Poor,Very High,Average,1,No,17,PhD,Single,0,Mid,Small,77,No,No,No,Poor,High
70530,48,Male,26,Media,5597,Excellent,Medium,Low,0,Yes,36,High School,Single,3,Senior,Small,36,No,No,Yes,Fair,Low
20939,54,Male,39,Finance,7508,Excellent,Very High,Below Average,1,No,14,Associate Degree,Married,3,Entry,Small,46,Yes,Yes,No,Good,High
37317,29,Female,1,Healthcare,7656,Fair,Very High,High,0,Yes,83,Master’s Degree,Divorced,3,Senior,Medium,35,No,No,No,Fair,Medium
50594,51,Male,14,Finance,7243,Poor,High,Below Average,0,No,44,High School,Single,1,Senior,Medium,51,No,No,No,Good,High
12005,45,Male,17,Technology,7582,Excellent,Very High,Average,2,Yes,65,Bachelor’s Degree,Divorced,5,Entry,Small,77,Yes,No,Yes,Fair,Low
37979,40,Female,11,Healthcare,7723,Good,High,Average,1,No,84,Bachelor’s Degree,Married,1,Mid,Small,57,Yes,No,No,Good,High
70450,54,Male,24,Technology,7834,Fair,High,Average,0,Yes,38,Bachelor’s Degree,Married,4,Mid,Small,42,No,No,Yes,Fair,Low
66123,44,Male,21,Healthcare,8667,Excellent,High,Average,0,No,44,Associate Degree,Single,2,Mid,Small,69,No,Yes,No,Good,Low
67080,45,Male,26,Education,4211,Fair,High,Average,0,No,70,Master’s Degree,Divorced,3,Mid,Medium,67,No,No,No,Fair,Very High
25225,58,Female,24,Technology,9568,Good,High,Below Average,0,No,17,Associate Degree,Married,1,Senior,Small,40,No,Yes,No,Good,Low
44669,42,Female,22,Healthcare,8523,Fair,High,Average,1,No,70,Bachelor’s Degree,Married,1,Mid,Large,81,No,No,No,Poor,High
59909,35,Female,5,Technology,9017,Excellent,High,Average,4,No,73,High School,Divorced,2,Entry,Large,37,No,No,Yes,Excellent,Low
25183,46,Male,22,Technology,7041,Excellent,Low,High,0,No,53,Bachelor’s Degree,Married,4,Entry,Medium,38,No,No,No,Fair,Low
73,33,Male,21,Media,5430,Good,High,Average,1,Yes,44,Associate Degree,Single,2,Mid,Medium,94,No,No,No,Good,High
23910,49,Female,15,Media,6127,Excellent,High,Average,3,No,20,Bachelor’s Degree,Married,2,Mid,Medium,56,No,No,Yes,Poor,Low
38915,55,Male,44,Technology,8510,Fair,Low,Low,0,Yes,47,Associate Degree,Married,0,Entry,Large,94,No,No,Yes,Good,Low
13775,45,Male,2,Finance,10029,Good,High,High,2,No,58,Bachelor’s Degree,Married,6,Senior,Medium,59,Yes,No,No,Fair,Low
9737,36,Female,18,Technology,8977,Good,Very High,High,0,Yes,47,Associate Degree,Single,1,Entry,Large,86,No,No,No,Good,Medium
22409,26,Male,1,Technology,8758,Good,Low,Average,0,No,61,Associate Degree,Single,5,Senior,Small,53,No,No,No,Poor,Low
53262,38,Female,20,Healthcare,8600,Good,Very High,Below Average,0,No,40,Bachelor’s Degree,Single,2,Mid,Medium,63,No,No,No,Good,Medium
40561,41,Male,16,Education,5142,Fair,High,Below Average,0,No,33,Bachelor’s Degree,Divorced,0,Mid,Medium,31,Yes,No,No,Good,Medium
61587,18,Male,8,Healthcare,7666,Fair,High,Average,0,Yes,94,Bachelor’s Degree,Married,3,Mid,Small,75,No,No,No,Good,Medium
18955,57,Male,33,Technology,8356,Good,High,Below Average,1,No,78,High School,Single,2,Mid,Large,66,Yes,No,No,Fair,Medium
55657,52,Female,40,Healthcare,8849,Fair,High,Average,2,No,30,Associate Degree,Single,0,Mid,Large,118,No,No,Yes,Fair,Medium
64031,49,Female,39,Healthcare,7101,Fair,High,Average,2,No,79,Bachelor’s Degree,Single,0,Mid,Small,73,No,No,No,Excellent,Low
35919,44,Male,3,Finance,10507,Good,High,Average,2,No,14,Associate Degree,Married,4,Senior,Medium,39,No,No,No,Good,Low
73669,33,Female,20,Technology,9421,Excellent,High,Average,0,No,22,Master’s Degree,Single,1,Senior,Medium,34,No,No,No,Good,Low
19793,28,Male,6,Finance,6318,Good,Low,Average,2,No,32,Associate Degree,Married,0,Entry,Medium,71,No,No,No,Good,Very High
31267,30,Female,8,Finance,8095,Good,High,High,2,No,32,Master’s Degree,Single,1,Senior,Medium,49,No,No,No,Fair,Very High
12104,54,Female,38,Technology,6615,Good,High,Average,0,Yes,20,Master’s Degree,Married,0,Entry,Medium,72,No,Yes,Yes,Fair,Low
7413,32,Male,6,Technology,8791,Fair,High,Average,1,Yes,20,Bachelor’s Degree,Divorced,0,Mid,Large,82,No,No,No,Good,Medium
49595,44,Male,16,Education,4718,Good,Medium,Below Average,0,No,19,Associate Degree,Single,0,Mid,Medium,40,No,No,No,Good,Low
72395,18,Male,9,Finance,9259,Poor,High,Average,0,No,63,High School,Divorced,2,Entry,Medium,52,No,No,No,Good,High
52326,45,Female,9,Education,5489,Poor,High,High,2,No,9,Bachelor’s Degree,Married,0,Senior,Large,85,No,No,No,Poor,Low
55,19,Female,4,Education,3173,Good,High,High,0,Yes,86,PhD,Married,0,Senior,Small,72,Yes,No,No,Good,Low
53714,41,Female,12,Technology,7050,Excellent,Medium,Average,2,No,54,High School,Married,2,Mid,Medium,31,No,Yes,No,Good,High
51137,28,Female,2,Education,3851,Excellent,High,Average,1,No,20,High School,Married,0,Mid,Medium,63,No,No,Yes,Poor,Medium
59108,18,Male,10,Technology,9115,Excellent,High,High,2,Yes,31,Associate Degree,Single,5,Entry,Large,83,Yes,No,No,Poor,Low
50020,35,Female,26,Healthcare,8778,Fair,Very High,Average,2,No,83,Associate Degree,Married,0,Mid,Medium,39,No,No,No,Poor,Medium
20189,56,Female,9,Technology,9167,Poor,Very High,Below Average,0,No,30,Master’s Degree,Single,3,Mid,Large,47,No,No,No,Excellent,Low
1039,46,Female,14,Finance,6113,Fair,Low,Average,2,No,2,High School,Divorced,0,Mid,Small,23,No,No,Yes,Good,High
29978,28,Female,2,Healthcare,7715,Good,High,Average,1,Yes,98,Bachelor’s Degree,Married,0,Entry,Small,41,No,No,No,Poor,High
64579,27,Female,6,Healthcare,8472,Fair,High,Average,0,No,89,High School,Divorced,0,Entry,Small,12,No,No,No,Excellent,Medium
28202,35,Male,8,Education,3824,Excellent,High,High,0,Yes,36,High School,Single,3,Entry,Small,37,No,No,No,Fair,Low
61316,53,Male,25,Media,5986,Fair,High,Average,0,No,47,Bachelor’s Degree,Divorced,1,Entry,Medium,73,Yes,No,Yes,Good,Low
50212,22,Female,2,Education,2891,Excellent,Low,High,1,No,29,Bachelor’s Degree,Single,0,Entry,Small,53,Yes,No,Yes,Good,Low
57876,25,Female,15,Finance,4832,Fair,High,Average,1,No,53,Bachelor’s Degree,Married,6,Mid,Large,78,No,No,No,Poor,Low
30070,25,Male,11,Education,4471,Fair,Very High,Average,0,No,43,Bachelor’s Degree,Divorced,0,Entry,Medium,84,No,No,No,Poor,Low
60150,51,Female,27,Media,5959,Fair,Low,Average,1,No,41,Bachelor’s Degree,Single,4,Senior,Small,93,Yes,No,No,Fair,Medium
2915,31,Male,4,Technology,8607,Good,Medium,Below Average,0,Yes,79,Master’s Degree,Single,3,Entry,Medium,50,No,Yes,No,Good,High
8663,24,Female,9,Media,6198,Good,Medium,Average,2,Yes,82,Associate Degree,Single,0,Senior,Medium,21,No,No,Yes,Good,Low
58108,50,Female,13,Media,6075,Good,Medium,Low,2,No,63,Master’s Degree,Divorced,6,Senior,Large,80,No,No,No,Good,Medium
6690,22,Female,10,Finance,6816,Excellent,High,Average,0,No,62,Bachelor’s Degree,Single,0,Mid,Small,47,No,No,No,Poor,Medium
41956,55,Male,22,Media,5801,Fair,High,Average,0,No,23,Master’s Degree,Single,3,Entry,Small,52,Yes,No,No,Good,Low
58146,31,Female,14,Media,5352,Good,High,Average,0,Yes,34,High School,Married,3,Entry,Medium,15,No,Yes,No,Good,Low
15603,43,Female,29,Media,5710,Good,High,Average,1,No,8,Master’s Degree,Married,2,Entry,Small,46,No,No,No,Fair,Very High
24459,45,Female,9,Education,4388,Excellent,Medium,High,1,Yes,2,Master’s Degree,Married,0,Mid,Small,64,No,No,No,Poor,High
61605,50,Male,25,Healthcare,7050,Good,Medium,Average,0,Yes,86,Bachelor’s Degree,Married,1,Entry,Medium,40,No,No,Yes,Poor,Low
1054,32,Female,14,Education,4591,Fair,High,High,0,Yes,97,Bachelor’s Degree,Single,4,Entry,Small,78,No,No,No,Fair,High
67105,50,Male,37,Media,5713,Fair,Low,Average,2,Yes,99,Bachelor’s Degree,Married,1,Mid,Medium,49,Yes,No,No,Poor,Low
37799,29,Male,2,Media,6331,Good,Medium,Average,0,Yes,53,Master’s Degree,Married,1,Senior,Large,11,No,No,No,Good,Medium
6927,37,Female,7,Media,5459,Excellent,High,Average,0,No,53,High School,Married,5,Senior,Medium,63,No,No,No,Good,Medium
59090,51,Female,27,Education,4303,Poor,Very High,Low,0,No,27,Bachelor’s Degree,Divorced,2,Senior,Large,73,No,No,No,Fair,Low
43663,26,Male,18,Media,6404,Fair,High,Low,1,No,83,High School,Married,6,Entry,Small,26,No,No,Yes,Excellent,Medium
71113,55,Male,11,Finance,7274,Poor,High,Below Average,0,No,6,High School,Married,1,Mid,Large,46,No,No,No,Good,Low
70180,18,Female,2,Media,5830,Good,High,Average,1,No,11,Associate Degree,Single,1,Mid,Medium,46,No,No,No,Poor,Low
15843,30,Male,6,Media,6073,Good,High,Average,2,No,97,Master’s Degree,Married,1,Mid,Medium,77,No,No,No,Poor,Low
16934,34,Female,21,Healthcare,8625,Good,Very High,Average,3,No,38,Master’s Degree,Single,5,Senior,Large,39,No,No,No,Excellent,High
286,50,Female,2,Healthcare,7268,Good,High,Average,1,No,20,Bachelor’s Degree,Single,3,Entry,Medium,30,Yes,No,No,Good,Medium
54215,21,Female,10,Healthcare,9087,Poor,High,Average,0,No,5,High School,Single,3,Entry,Large,75,No,No,No,Good,Low
58483,58,Female,38,Healthcare,8160,Fair,High,Average,1,Yes,74,Associate Degree,Married,0,Mid,Medium,102,No,No,No,Good,Medium
49847,19,Male,3,Technology,9791,Excellent,Very High,High,0,No,58,Bachelor’s Degree,Married,0,Mid,Large,32,No,No,No,Poor,Medium
43798,59,Male,24,Finance,11403,Excellent,High,Average,0,No,50,High School,Married,4,Mid,Large,61,No,No,No,Excellent,Low
51301,43,Female,12,Media,5076,Good,High,Below Average,1,No,22,High School,Divorced,1,Entry,Large,30,Yes,No,No,Poor,Medium
20692,46,Female,10,Technology,9409,Poor,High,Below Average,0,No,63,Bachelor’s Degree,Single,1,Mid,Large,48,Yes,No,Yes,Good,High
51259,54,Male,32,Media,5354,Fair,Low,Average,2,No,77,Bachelor’s Degree,Married,0,Mid,Large,111,Yes,No,No,Good,Low
540,22,Female,11,Technology,10472,Fair,Very High,Average,0,No,4,High School,Married,1,Entry,Small,63,No,No,No,Poor,Low
18648,21,Male,5,Finance,5637,Excellent,Medium,Below Average,1,No,54,Master’s Degree,Single,0,Senior,Large,60,No,No,No,Poor,Medium
59323,21,Female,2,Technology,10308,Fair,High,High,0,Yes,80,Associate Degree,Married,0,Entry,Small,32,No,No,No,Good,Medium
32425,55,Female,19,Media,6339,Good,High,Average,0,Yes,78,Associate Degree,Married,0,Mid,Small,48,No,No,No,Excellent,High
58441,58,Male,30,Education,4850,Fair,Medium,Average,2,Yes,10,Master’s Degree,Divorced,0,Senior,Large,101,No,No,Yes,Fair,High
6149,50,Female,18,Technology,11443,Fair,Low,High,2,No,47,Bachelor’s Degree,Single,4,Entry,Large,29,No,No,Yes,Good,High
72445,51,Female,40,Healthcare,9431,Fair,High,High,1,No,19,Bachelor’s Degree,Married,4,Mid,Medium,117,Yes,No,No,Excellent,Medium
22224,47,Female,25,Healthcare,6099,Good,Low,Average,4,No,35,Master’s Degree,Single,3,Mid,Medium,38,Yes,Yes,No,Poor,Medium
24976,20,Female,4,Technology,7913,Fair,High,Average,2,No,1,Bachelor’s Degree,Single,1,Entry,Small,22,No,No,Yes,Good,Medium
14171,51,Female,42,Education,4795,Fair,Low,Average,2,Yes,33,Associate Degree,Married,1,Entry,Large,82,No,No,No,Good,High
62718,49,Female,1,Media,6867,Good,High,Average,1,No,56,Bachelor’s Degree,Divorced,2,Senior,Small,50,No,No,No,Fair,High
19035,25,Female,12,Finance,6358,Fair,High,Average,0,No,39,PhD,Married,0,Senior,Small,89,No,No,No,Good,Medium
52865,44,Male,1,Technology,7318,Fair,Very High,Average,0,No,3,Associate Degree,Married,1,Mid,Medium,8,Yes,No,No,Fair,Low
35527,47,Female,33,Healthcare,8053,Good,High,Average,0,No,67,Associate Degree,Married,3,Mid,Medium,93,No,No,No,Fair,Low
19137,25,Female,15,Education,3364,Good,High,High,1,No,97,Bachelor’s Degree,Single,4,Mid,Medium,93,Yes,No,No,Poor,Medium
